Symbol,Name,Last,Change,%Chg,Open,High,Low,Volume,Time
SQ,Square,228.28,-2.4,-1.04%,234.23,236,225.9,8411200,12/24/20
SRC,"Spirit Realty Capital Inc",40.29,0.7,+1.77%,39.89,40.34,39.43,205300,12/24/20
SRCL,"Stericycle Inc",69.72,0.38,+0.55%,69.73,69.78,68.76,89000,12/24/20
SRE,"Sempra Energy",125.9,-0.05,-0.04%,125.97,126.18,124.72,369700,12/24/20
SRPT,"Sarepta Therapeutics",175.03,-3.03,-1.70%,178.38,178.38,174,220100,12/24/20
SSNC,"SS&C Technologies",71.69,0.21,+0.29%,71.61,71.82,71.29,160100,12/24/20
ST,"Sensata Technologies Holding N.V.",52.23,0.05,+0.10%,52.19,52.4,51.58,252800,12/24/20
STAY,"Extended Stay America Inc",14.17,0.21,+1.50%,13.94,14.18,13.9,456100,12/24/20
STE,"Steris Corp",186.19,2.03,+1.10%,184.67,186.21,184.07,97100,12/24/20
STL,"Sterling Bancorp",17.95,-0.27,-1.48%,18.25,18.39,17.69,1714200,12/24/20
STLD,"Steel Dynamics Inc",36.38,0.01,+0.03%,36.64,36.8,35.9,534400,12/24/20
STNE,"Stoneco Ltd Cl A",85.17,1.04,+1.24%,84.71,85.42,83.62,1184900,12/24/20
STOR,"Store Capital Corpstore Capital",33.06,0.13,+0.39%,33.13,33.17,32.7,491600,12/24/20
STT,"State Street Corp",71.78,0.2,+0.28%,72.02,72.02,70.8,665700,12/24/20
STWD,"Starwood Property Trust",19.52,-0.19,-0.96%,19.71,19.74,19.33,1356400,12/24/20
STZ,"Constellation Brands Inc",215.81,0.33,+0.15%,214.49,216.1,213.86,266900,12/24/20
SUI,"Sun Communities",147.14,2.04,+1.41%,145.59,147.29,145.01,205400,12/24/20
SWCH,"Switch Inc",16.33,-0.04,-0.24%,16.45,16.49,16.18,401400,12/24/20
SWI,"Solarwinds Corp",15.75,-0.26,-1.62%,16,16.06,15.55,1507900,12/24/20
SWK,"Stanley Black & Decker Inc",179.92,2.02,+1.14%,178.64,180.17,177.53,243100,12/24/20
SWKS,"Skyworks Solutions",151.21,0.47,+0.31%,150.95,151.35,149.5,480400,12/24/20
SYF,"Synchrony Financial",33.96,-0.17,-0.50%,34.2,34.2,33.61,844400,12/24/20
SYK,"Stryker Corp",237.06,0.73,+0.31%,237.18,238.25,236.33,256400,12/24/20
SYNH,"Syneos Health Inc",68.02,-1.17,-1.69%,69.63,69.63,67.39,251200,12/24/20
SYY,"Sysco Corp",72.42,-0.45,-0.62%,72.74,72.8,71.5,730100,12/24/20
T,"AT&T Inc",28.69,-0.06,-0.21%,28.73,28.76,28.5,19153000,12/24/20
TAP,"Molson Coors Brewing Company",45.47,0.08,+0.18%,45.6,45.6,44.89,502900,12/24/20
TCF,"TCF Financial Corp",36.21,-0.34,-0.93%,36.75,36.75,35.62,584900,12/24/20
TCO,"Taubman Centers",42.95,-0.01,-0.02%,42.96,42.98,42.94,771100,12/24/20
TDC,"Teradata Corp",22.38,-0.11,-0.49%,22.49,22.68,22.18,1794500,12/24/20
TDG,"Transdigm Group Inc",606.71,-5.19,-0.85%,609.07,610.75,602.4,47700,12/24/20
TDOC,"Teladoc Health Inc",207.95,-1.47,-0.70%,211.33,211.97,204.21,1960400,12/24/20
TDS,"Telephone and Data Systems",18.26,0.22,+1.22%,18.14,18.26,17.8,502800,12/24/20
TDY,"Teledyne Technologies Inc",383.48,-2.32,-0.60%,384.27,385.26,380.1,23000,12/24/20
TEAM,"Atlassian Cls A Ord",241.79,0.91,+0.38%,240.55,243.73,239.85,658300,12/24/20
TECH,"Bio-Techne Cp",321.62,1.56,+0.49%,320.94,323.12,318.87,29800,12/24/20
TER,"Teradyne Inc",118.88,1.62,+1.38%,117.69,118.9,116.83,421400,12/24/20
TFC,"Truist Financial Corp",46.99,-0.3,-0.63%,47.5,47.5,46.7,2276200,12/24/20
TFSL,"Tfs Financial Corp",17.65,-0.17,-0.95%,17.84,17.84,17.44,69100,12/24/20
TFX,"Teleflex Inc",405.06,7.77,+1.96%,399.32,406.81,396.18,87500,12/24/20
TGT,"Target Corp",175.19,0.28,+0.16%,175.98,176.51,174.67,1941200,12/24/20
THG,"The Hanover Insurance Group",116.08,-0.11,-0.09%,116.22,116.36,114.94,40000,12/24/20
THO,"Thor Industries",102.37,0.12,+0.12%,101.98,103,100.83,413700,12/24/20
THS,"Treehouse Foods",42.71,0.08,+0.19%,42.52,42.8,42.01,214700,12/24/20
TIF,"Tiffany & Company",131.16,0.01,+0.01%,131.17,131.2,131.15,433100,12/24/20
TJX,"TJX Companies",66.98,-0.36,-0.53%,66.85,67.13,66.59,1656800,12/24/20
TKR,"Timken Company",77.36,0.41,+0.53%,77.34,77.39,76.41,131400,12/24/20
TMO,"Thermo Fisher Scientific Inc",458.09,-0.25,-0.05%,457.4,462.21,456.41,442000,12/24/20
TMUS,"T-Mobile US",132.92,0.69,+0.52%,132.78,133.83,132.59,901100,12/24/20
TMX,"Terminix Global Hldgs Inc",51.13,-0.32,-0.62%,51.4,51.56,50.78,141800,12/24/20
TNDM,"Tandem Diabetes Care",93.9,0.35,+0.37%,93.4,94.44,93.3,397000,12/24/20
TOL,"Toll Brothers Inc",45.62,0.54,+1.20%,45.05,45.78,44.66,637600,12/24/20
TPR,"Tapestry Inc",30.85,0.33,+1.08%,31.01,31.18,30.37,1945300,12/24/20
TPX,"Tempur-Pedic International Inc",28.06,0.55,+2.00%,27.42,28.12,27.23,1106200,12/24/20
TREE,"Lendingtree Inc",277.45,1.43,+0.52%,279.84,279.84,275.99,95400,12/24/20
TREX,"Trex Company",86.29,0.47,+0.55%,86.68,86.71,85.61,292600,12/24/20
TRGP,"Targa Resources",26.55,-0.3,-1.12%,26.71,26.89,26.1,504700,12/24/20
TRIP,"Tripadvisor Inc",26,-0.12,-0.46%,26.39,26.39,25.73,901600,12/24/20
TRMB,"Trimble Navigation",66.65,0.07,+0.11%,66.88,66.88,66.12,148700,12/24/20
TRN,"Trinity Industries",26.55,0.2,+0.76%,26.35,26.75,26.02,379200,12/24/20
TROW,"T Rowe Price Group",148.28,0.44,+0.30%,148.87,148.87,147.23,370700,12/24/20
TRU,Transunion,100.97,0.94,+0.94%,100.34,101.24,99.87,495800,12/24/20
TRV,"The Travelers Companies Inc",138.49,0.54,+0.39%,138.06,138.64,136.84,416700,12/24/20
TSCO,"Tractor Supply Company",146.88,-0.02,-0.01%,147.02,148,146.21,369100,12/24/20
TSLA,"Tesla Inc",661.77,15.79,+2.44%,642.99,666.09,641,22865500,12/24/20
TSN,"Tyson Foods",64.79,0.24,+0.37%,64.8,64.95,64.21,1074200,12/24/20
TT,"Trane Technologies Plc",143.66,1.16,+0.81%,142.96,144.32,142.96,292000,12/24/20
TTC,"Toro Company",93.9,0.12,+0.13%,94.28,94.28,93.29,116900,12/24/20
TTD,"Trade Desk Inc",931.77,7.78,+0.84%,930.1,943.44,929,318400,12/24/20
TTWO,"Take-Two Interacti",202.5,0.68,+0.34%,202.47,204.44,201.49,211600,12/24/20
TW,"Tradeweb Markets Inc",63.39,-1.59,-2.45%,64.83,65.85,63.24,551400,12/24/20
TWLO,Twilio,362.88,-0.4,-0.11%,365.15,371.36,361.4,681100,12/24/20
TWOU,"2U Inc",41.99,-0.58,-1.36%,42.28,43,41.13,557800,12/24/20
TWTR,"Twitter Inc",53.97,-0.33,-0.61%,54.52,55.19,53.86,3661000,12/24/20
TXG,"10X Genomics Inc",151.33,2.38,+1.60%,150.79,152.7,148.75,263500,12/24/20
TXN,"Texas Instruments",161.64,0.66,+0.41%,160.72,161.85,160.48,1044300,12/24/20
TXT,"Textron Inc",48.07,-0.24,-0.50%,48.44,48.5,47.87,197400,12/24/20
TYL,"Tyler Technologies",434.26,1.27,+0.29%,431.72,434.87,430.64,369100,12/24/20
UA,"Under Armour Inc Cl C",15.05,-0.04,-0.27%,15.08,15.12,14.69,1529300,12/24/20
UAA,"Under Armour",17.41,0.05,+0.29%,17.42,17.43,16.9,3020300,12/24/20
UAL,"United Airlines Holdings Inc",43.26,-0.85,-1.93%,44.4,44.42,43.01,7230600,12/24/20
UBER,"Uber Technologies Inc",52.88,-0.83,-1.55%,53.6,53.63,52.29,6316700,12/24/20
UDR,"United Dominion Realty Trust",37.32,0.29,+0.78%,37.14,37.37,36.85,326600,12/24/20
UGI,"Ugi Corp",35.01,0.16,+0.46%,35.04,35.05,34.4,175700,12/24/20
UHAL,"A M E R C O",447.89,-2.4,-0.53%,449.49,451.11,445.68,7400,12/24/20
UHS,"Universal Health Services",136.93,-0.13,-0.09%,137.56,137.6,135.33,98600,12/24/20
UI,"Ubiquiti Networks",273,-0.37,-0.14%,274.7,276.07,270.23,37200,12/24/20
ULTA,"Ulta Beauty Inc",264.64,-3.82,-1.42%,267.33,268.39,263.93,271000,12/24/20
UMPQ,"Umpqua Holdings Corp",15.14,-0.05,-0.33%,15.25,15.3,14.83,525700,12/24/20
UNH,"Unitedhealth Group Inc",340.79,3.2,+0.95%,336.44,341.41,336.44,1360500,12/24/20
UNM,"Unumprovident Corp",21.92,0,0.00%,21.96,22.01,21.59,546600,12/24/20
UNP,"Union Pacific Corp",203.39,2.22,+1.10%,201.26,203.85,200.48,691700,12/24/20
UNVR,"Univar Inc",18.65,-0.05,-0.27%,18.71,18.73,18.47,273200,12/24/20
UPS,"United Parcel Service",172.19,-0.45,-0.26%,173.01,173.35,171.47,1006000,12/24/20
URI,"United Rentals",232.62,1.69,+0.73%,230.67,233.15,228.95,213200,12/24/20
USB,"U.S. Bancorp",46.49,-0.24,-0.51%,46.68,46.73,46.01,1980900,12/24/20
USFD,"US Foods Holding",33.31,-0.03,-0.09%,33.29,33.37,32.77,286900,12/24/20
USM,"United States Cellular Corp",29.98,0.29,+0.98%,29.82,30.06,29.5,45400,12/24/20
UTHR,"United Therapeutic",149.83,0.47,+0.31%,150.23,151.44,149.52,116900,12/24/20
V,"Visa Inc",208.7,3.4,+1.66%,206.64,208.82,206.6,3367800,12/24/20
VAR,"Varian Medical Systems",174.77,0.04,+0.02%,174.73,175,174.7,133100,12/24/20
VEEV,"Veeva Systems Inc",287.58,2.4,+0.84%,287.96,292.8,286.3,361300,12/24/20
VER,"Vereit Inc",37.58,0.26,+0.70%,37.5,37.6,36.94,1625300,12/24/20
VFC,"V.F. Corp",83.9,-0.37,-0.44%,84.6,84.6,83.23,546800,12/24/20
VIAC,"Viacomcbs Inc Cl B",35.99,0.04,+0.11%,35.74,36.03,35.45,4720500,12/24/20
VIACA,"Viacomcbs Inc Cl A",37.03,-0.05,-0.13%,36.91,37.11,36.42,17600,12/24/20
VICI,"Vici Properties Inc",25.88,-0.03,-0.12%,25.91,26.17,25.65,709800,12/24/20
VIRT,"Virtu Financial Cm A",25.05,-0.08,-0.32%,25.26,25.26,25,197600,12/24/20
VLO,"Valero Energy Corp",55.68,-0.11,-0.20%,55.54,55.75,54.56,1351900,12/24/20
VMC,"Vulcan Materials Company",143.22,0.51,+0.36%,142.94,143.37,141.72,185900,12/24/20
VMI,"Valmont Industries",172.06,0.15,+0.09%,172.84,172.84,171.32,20600,12/24/20
VMW,"Vmware Inc",142.9,0.82,+0.58%,141.69,143.06,141.16,346100,12/24/20
VNO,"Vornado Realty Trust",36.15,-0.32,-0.88%,36.51,36.7,35.7,604100,12/24/20
VNT,"Vontier Corp [Vnt/I]",33.97,-0.18,-0.53%,34.18,34.4,33.84,772500,12/24/20
VOYA,"VOYA Financial Inc",57.4,0.42,+0.74%,58.13,58.31,56.84,613900,12/24/20
VRM,"Vroom Inc",42.89,-0.67,-1.54%,42.96,43.8,42.37,1021800,12/24/20
VRSK,"Verisk Analytics Inc",201.23,1.26,+0.63%,200.3,201.78,199.95,145000,12/24/20
VRSN,"Verisign Inc",214.59,0.58,+0.27%,215.23,215.23,213.13,139800,12/24/20
VRT,"Vertiv Holdings Llc.",18.93,-0.07,-0.37%,18.89,19.06,18.88,506000,12/24/20
VRTX,"Vertex Pharmaceutic",234.46,-1.38,-0.59%,237.17,237.5,233.48,451600,12/24/20
VSAT,"Viasat Inc",33.43,-0.03,-0.09%,33.56,33.56,32.12,491500,12/24/20
VST,"Vistra Energy Corp",18.71,0.24,+1.30%,18.79,18.8,18.48,1503600,12/24/20
VTR,"Ventas Inc",49.19,0.2,+0.41%,49.21,49.54,48.85,529300,12/24/20
VTRS,"Viatris Inc",17.77,-0.11,-0.62%,17.8,17.92,17.67,1946600,12/24/20
VVV,"Valvoline Inc",23.49,0.13,+0.56%,23.45,23.58,23.19,556600,12/24/20
VZ,"Verizon Communications Inc",58.84,-0.12,-0.20%,59,59.07,58.66,7751100,12/24/20
W,"Wayfair Inc",252.82,-4.82,-1.87%,260.56,262.5,251.5,864700,12/24/20
WAB,"Wabtec Corp",73.31,0.45,+0.62%,73.3,73.42,72.13,218100,12/24/20
WAL,"Western Alliance Bancorp",59.92,-0.61,-1.01%,60.54,60.57,59.2,319900,12/24/20
WAT,"Waters Corp",247.09,0.78,+0.32%,247.52,248.54,246.34,48000,12/24/20
WBA,"Walgreens Boots Alliance",39.62,-0.25,-0.63%,39.95,40.04,39.08,2677900,12/24/20
WBS,"Webster Financial Corp",42.6,-0.25,-0.58%,43.18,43.18,41.99,209400,12/24/20
WDAY,"Workday Inc",248.76,0,0.00%,247.87,251.35,245.43,599900,12/24/20
WDC,"Western Digital Cp",49.92,-0.01,-0.02%,50.31,50.38,49.35,1224500,12/24/20
WEC,"Wisconsin Energy Corp",89.43,0.75,+0.85%,88.73,89.51,88.34,498800,12/24/20
WELL,"Welltower Inc",63.52,1.16,+1.86%,62.68,63.6,62.32,547400,12/24/20
WEN,"Wendys Company",22.45,0.22,+0.99%,22.28,22.48,22.2,744200,12/24/20
WEX,"Wex Inc",203.51,0.4,+0.20%,203.98,204,200.39,61100,12/24/20
WFC,"Wells Fargo & Company",29.84,-0.51,-1.68%,30.29,30.38,29.66,14443700,12/24/20
WH,"Wyndham Hotels & Resorts Inc",56.28,0.22,+0.39%,56.1,56.52,55.3,118200,12/24/20
WHR,"Whirlpool Corp",193.2,3.65,+1.93%,190.13,193.41,188.61,302600,12/24/20
WLK,"Westlake Chemical Corp",81.09,-0.48,-0.59%,81.56,81.84,80.41,120900,12/24/20
WLTW,"Willis Towers WT",211.81,2.99,+1.43%,208.41,212.1,208.38,293800,12/24/20
WM,"Waste Management",117,0.75,+0.65%,116.46,117.02,116.21,466000,12/24/20
WMB,"Williams Companies",20.74,-0.01,-0.05%,20.8,20.83,20.54,2684800,12/24/20
WMT,"Wal-Mart Stores",143.5,0.28,+0.20%,143.54,144.39,143.18,3018100,12/24/20
WORK,"Slack Technologies Inc",42.65,0.09,+0.21%,42.83,43.07,42.6,6679600,12/24/20
WPC,"W.P. Carey & CO Llc",70.4,0.5,+0.72%,70.1,70.4,69.53,295100,12/24/20
WPX,"Wpx Energy Inc",7.91,-0.15,-1.86%,8.02,8.07,7.81,1723800,12/24/20
WRB,"W.R. Berkley Corp",66.1,0.12,+0.18%,66.15,66.29,65.17,149400,12/24/20
WRI,"Weingarten Realty Investors",21.38,0.11,+0.52%,21.28,21.52,20.98,239600,12/24/20
WRK,"Westrock Company",44.48,0.03,+0.07%,44.71,44.71,44.07,341900,12/24/20
WSM,Williams-Sonoma,107.68,-0.12,-0.11%,108.15,108.56,107.04,242800,12/24/20
WSO,"Watsco Inc",234.19,-0.84,-0.36%,236,236,232.27,35100,12/24/20
WST,"West Pharmaceutical Services",282.96,1.53,+0.54%,281.79,284.55,280.37,147000,12/24/20
WTFC,"Wintrust Finl Corp",61.92,-0.23,-0.37%,62.66,62.66,61.33,73800,12/24/20
WTM,"White Mountains Insurance Group",985.81,-19.58,-1.95%,1000.33,1000.33,976.5,8400,12/24/20
WTRG,"Essential Utilities Inc",45.47,0.06,+0.13%,45.71,45.71,45.01,283800,12/24/20
WU,"Western Union Company",21.86,0.13,+0.60%,21.78,21.87,21.66,814200,12/24/20
WWD,"Woodward Inc",121,-0.48,-0.40%,121.48,122.38,118.14,73600,12/24/20
WWE,"World Wrestling Entertainment",47.32,-0.44,-0.92%,47.79,47.88,47.02,194300,12/24/20
WY,"Weyerhaeuser Company",33.85,0.24,+0.71%,33.71,33.88,33.5,1135300,12/24/20
WYND,"Wyndham Destinations Inc",43.01,0.16,+0.37%,42.89,43.03,42.27,123900,12/24/20
WYNN,"Wynn Resorts Ltd",114.39,-0.91,-0.79%,114.41,115.45,113.61,850900,12/24/20
XEC,"Cimarex Energy Company",37.95,-0.3,-0.78%,38.3,38.3,37.25,386100,12/24/20
XEL,"XCEL Energy Inc",64.63,0.32,+0.50%,64.38,64.75,64.04,598400,12/24/20
XLNX,"Xilinx Inc",141.99,0,0.00%,143.14,143.56,141.44,1167500,12/24/20
XLRN,"Acceleron Pharma",130.92,0.76,+0.58%,131.03,131.36,129.14,72500,12/24/20
XOM,"Exxon Mobil Corp",41.6,-0.17,-0.41%,41.65,41.85,41.38,8039000,12/24/20
XPO,"Xpo Logistics Inc",119.14,0.84,+0.71%,118.33,119.78,117.66,181100,12/24/20
XRAY,"Dentsply Sirona Inc",51.82,0.21,+0.41%,51.89,51.89,51.28,217600,12/24/20
XRX,"Xerox Corp",22.58,-0.2,-0.88%,22.91,22.96,22.39,940500,12/24/20
XYL,"Xylem Inc",100.25,0.52,+0.52%,100.31,100.48,99.31,249700,12/24/20
Y,"Alleghany Corp",598.15,0.81,+0.14%,594.09,599.12,591.49,32900,12/24/20
YUM,"Yum! Brands",107.54,0.75,+0.70%,107.22,107.69,106.94,340300,12/24/20
YUMC,"Yum China Holdings Inc",57.71,0.16,+0.28%,57.67,57.79,57.26,263700,12/24/20
Z,"Zillow Group Cl C",138.64,-2.59,-1.83%,141.58,143.1,138.35,839300,12/24/20
ZBH,"Zimmer Biomet Holdings",149.25,0.27,+0.18%,149.4,149.7,147.61,283700,12/24/20
ZBRA,"Zebra Technologies",376.89,-2.85,-0.75%,382.28,382.28,371.4,138200,12/24/20
ZEN,"Zendesk Inc",142.83,0.06,+0.04%,143.11,144.56,142.15,257700,12/24/20
ZG,"Zillow Grp Inc Cl A",143.86,-2.08,-1.43%,146.62,148.13,143.38,207500,12/24/20
ZION,"Zions Bancorp",43.34,-0.17,-0.39%,43.62,43.62,42.66,327600,12/24/20
ZM,"Zoom Video Communications Cl A",375.17,-8.71,-2.27%,383.88,384.88,375,3850700,12/24/20
ZNGA,"Zynga Inc Cl A",9.91,-0.02,-0.20%,9.9,10,9.84,5187600,12/24/20
ZS,"Zscaler Inc",205.27,-2.2,-1.06%,208,209.98,204,908800,12/24/20
ZTS,"Zoetis Inc Cl A",160.72,0.87,+0.54%,159.92,161.87,159.85,417400,12/24/20
